45.75164031982422,8.312042236328125,1.685787377664E12,2.0071287155151367,5.0,2.0
45.75164031982422,8.312042236328125,1.685787377664E12,2.0071287155151367,5.0,2.0
45.7534294128418,8.31238842010498,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.31238842010498,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.31238842010498,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312393188476562,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.7534294128418,8.312386512756348,1.685787377664E12,2.0071287155151367,20.0,2.0
45.753456115722656,8.31239128112793,1.685787377664E12,2.0071287155151367,22.0,2.0
45.753456115722656,8.31239128112793,1.685787377664E12,2.0071287155151367,22.0,2.0
45.753456115722656,8.31239128112793,1.685787377664E12,2.0071287155151367,22.0,2.0
45.75353240966797,8.31236743927002,1.685787377664E12,0.6981316804885864,22.0,2.0
45.75353240966797,8.31236743927002,1.685787377664E12,0.6981316804885864,22.0,2.0
45.753456115722656,8.312392234802246,1.685787377664E12,2.0071287155151367,22.0,2.0
45.753604888916016,8.312894821166992,1.685787377664E12,2.0071287155151367,13.0,2.0
45.753604888916016,8.312894821166992,1.685787377664E12,2.0071287155151367,13.0,2.0
45.75353240966797,8.312634468078613,1.685804285952E12,0.0,0.0,1.0
45.753543853759766,8.312676429748535,1.68580481024E12,3.3161256313323975,12.0,2.0
45.753543853759766,8.312676429748535,1.68580481024E12,3.3161256313323975,12.0,2.0
45.75354766845703,8.312658309936523,1.68580481024E12,4.363323211669922,8.0,2.0
45.753395080566406,8.312226295471191,1.68580481024E12,0.9599310755729675,20.0,2.0
45.753395080566406,8.312226295471191,1.68580481024E12,0.9599310755729675,20.0,2.0
45.753379821777344,8.312210083007812,1.68580481024E12,3.3161256313323975,20.0,2.0
45.75340270996094,8.312200546264648,1.68580481024E12,0.4363323152065277,20.0,2.0
45.75340270996094,8.312200546264648,1.68580481024E12,0.4363323152065277,20.0,2.0
45.75340270996094,8.312200546264648,1.68580481024E12,0.4363323152065277,20.0,2.0
